"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-04",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-05",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-07",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-09",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-10",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-11",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-14",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-15",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-16",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-17",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-18",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-20",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-21",,"82","92",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-22",,"73",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-24",,"76",,"73"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-25",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-26",,"81",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-27",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-28",,"81","89",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-07-31",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-02",,"76",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-03",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-04",,"77",,"71"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-05",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-06",,"81",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-07",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-08",,"80",,"73"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-09",,"79",,"72"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-10",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-11",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-12",,"69",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-13",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-14",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-16",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-21",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-22",,"72",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-23",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-24",,"80",,"71"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-25",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-26",,"76",,"70"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-27",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-28",,"81",,"74"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-08-29",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-01",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-02",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-04",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-05",,"76",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-06",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-07",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-08",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-19",,"81",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-20",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-23",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-24",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-25",,"85",,"73"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-26",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-27",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-28",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-09-30",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-01",,"79","84",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-06",,"86",,"72"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-07",,"85",,"73"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-08",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-09",,"75",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-10",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-11",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-12",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-13",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-14",,"83",,"71"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-15",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-16",,"85","96",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-17",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-18",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-19",,"84",,"72"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-20",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-21",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-22",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-23",,"81","92",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-24",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-25",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-26",,"86",,"60"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-27",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-28",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-29",,"87",,"70"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-10-31",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-01",,"82",,"61"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-03",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-04",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-05",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-06",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-07",,"81",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-08",,"80","99",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-09",,"87","97",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-10",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-11",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-12",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-13",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-14",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-15",,"68",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-16",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-17",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-18",,"76",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-19",,"78",,"53"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-20",,"70",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-21",,"64",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-22",,"60",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-23",,"72",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-24",,"70",,"53"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-25",,"63","85","51"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-26",,"70",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-27",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-28",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-29",,"72",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-11-30",,"76","91",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-03",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-04",,"74","93",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-05",,"66",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-06",,"59",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-08",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-09",,"70",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-10",,"73",,"48"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-11",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-12",,"71",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-13",,"69",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-16",,"80","86",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-17",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-18",,"75",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-19",,"65",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-20",,"67",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-21",,"73",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-22",,"68",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-23",,"65",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-24",,"64",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-25",,"60",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-26",,"44",,"41"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-29",,"68",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2014-12-30",,"69","85",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-02",,"64",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-15",,"63",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-18",,"73",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-19",,"60",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-20",,"74",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-21",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-22",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-24",,"86","96",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-25",,"77",,"62"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-26",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-27",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-28",,"74",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-29",,"69",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-30",,"63",,"55"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-01-31",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-01",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-02",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-03",,"75",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-04",,"72",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-05",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-06",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-07",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-08",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-09",,"66",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-10",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-11",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-12",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-13",,"72",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-14",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-15",,"93",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-16",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-17",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-18",,"76",,"63"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-19",,"80",,"63"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-20",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-21",,"81",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-22",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-23",,"81",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-24",,"76","89",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-25",,"72",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-26",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-27",,"74",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-02-28",,"69","90",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-01",,"71",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-02",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-03",,"82","91",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-05",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-06",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-07",,"93",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-08",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-09",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-10",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-11",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-14",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-15",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-17",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-18",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-19",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-20","5.22","88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-21","0.00","91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-22",,"95",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-23",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-24",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-25","3.22","90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-26","0.00","82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-27",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-29",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-30",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-03-31",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-01",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-02",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-03",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-04",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-05",,"86",,"70"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-06",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-07",,"100",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-08",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-09",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-11",,"84","95","76"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-12",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-13",,"73",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-14",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-15",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-16",,"65",,"54"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-17",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-18",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-19","5.22","83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-20","0.00","81",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-21",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-22",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-23",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-24",,"93",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-25",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-26",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-27",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-28",,"81","105","70"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-29",,"80",,"71"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-04-30",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-01",,"95",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-02",,"91","108",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-03",,"85",,"80"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-07",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-08",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-09",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-10",,"91",,"77"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-11",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-12",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-13",,"89",,"72"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-14",,"93",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-15",,"96",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-16",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-17",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-18",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-19",,"90",,
