"hhid","zone","state","lga","sector","ea","ric","wt_wave3","wt_w1_w2_w3","saq7","qno","qno1","ag1","ag2","ag3","saq11","saq12","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22a_os","saq22b","tracked_obs","phonly_hh"
50151,2,5,518,2,1304,1109,3825.09441061521,4071.87469517103,1,1,2,1,2,1,4,1,"24022016",24,2,2016,12,1,16,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
50152,2,5,518,2,1304,1109,3825.09441061521,4071.87469517103,3,1,2,1,2,1,4,1,"24022016",24,2,2016,16,32,17,49,16,,"25022016",25,2,2016,9,10,11,32,16,,,,,,,,,,,,2,1,,1,0,0
50153,2,5,518,2,1304,1109,3825.09441061521,4071.87469517103,19,1,2,1,2,1,5,1,"24022016",24,2,2016,10,5,11,58,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
50154,2,5,518,2,1304,1109,3825.09441061521,4071.87469517103,6,1,2,1,2,1,4,1,"23022016",23,2,2016,12,19,15,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
50155,2,5,518,2,1304,1109,3825.09441061521,4071.87469517103,8,2,3,1,2,1,4,1,"23022016",23,2,2016,15,50,17,29,16,,"24022016",24,2,2016,9,10,11,42,16,,,,,,,,,,,,2,1,,1,0,0
50156,2,5,518,2,1304,1109,3825.09441061521,4071.87469517103,10,1,3,1,2,1,3,1,"23022016",23,2,2016,10,26,14,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
50157,2,5,518,2,1304,1109,3825.09441061521,4071.87469517103,12,1,3,1,2,1,3,1,"24022016",24,2,2016,13,0,17,20,16,,"25022016",25,2,2016,9,10,13,39,16,,,,,,,,,,,,2,1,,1,0,0
50158,2,5,518,2,1304,1109,3825.09441061521,4071.87469517103,21,1,2,1,2,1,3,1,"23022016",23,2,2016,14,30,16,41,16,,"24022016",24,2,2016,8,9,12,50,16,,,,,,,,,,,,2,1,,1,0,0
50159,2,5,518,2,1304,1109,3825.09441061521,4071.87469517103,15,1,3,1,1,1,5,1,"23022016",23,2,2016,12,1,18,3,6,,"24022016",24,2,2016,8,20,16,5,13,,"25022016",25,2,2016,8,30,12,43,16,,2,1,,1,0,0
50160,2,5,518,2,1304,1109,3825.09441061521,4071.87469517103,17,1,1,2,2,2,5,1,"25022016",25,2,2016,8,10,11,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
50161,2,5,520,2,1756,1310,3593.27050694156,3825.09441061521,1,1,3,1,2,1,7,2,"14032016",14,3,2016,12,25,17,10,10,,"15032016",15,3,2016,13,15,16,20,16,,,,,,,,,,,,1,1,,1,0,0
50162,2,5,520,2,1756,1310,3593.27050694156,3825.09441061521,2,1,2,1,2,1,6,2,"15032016",15,3,2016,8,10,13,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
50163,2,5,520,2,1756,1310,3593.27050694156,3825.09441061521,3,1,2,1,2,1,8,2,"14032016",14,3,2016,8,25,12,15,9,,"15032016",15,3,2016,7,20,10,25,16,,,,,,,,,,,,2,1,,1,0,0
50164,2,5,520,2,1756,1310,3593.27050694156,3825.09441061521,5,1,2,1,2,1,7,2,"15032016",15,3,2016,8,5,13,7,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
50165,2,5,520,2,1756,1310,3593.27050694156,3825.09441061521,6,1,2,1,2,1,8,2,"14032016",14,3,2016,12,45,16,48,10,,"15032016",15,3,2016,10,32,12,30,16,,,,,,,,,,,,2,1,,1,0,0
50166,2,5,520,2,1756,1310,3593.27050694156,3825.09441061521,7,1,2,1,2,1,7,2,"14032016",14,3,2016,8,15,12,20,9,,"15032016",15,3,2016,16,25,18,20,16,,,,,,,,,,,,2,1,,1,0,0
50167,2,5,520,2,1756,1310,3593.27050694156,3825.09441061521,8,1,2,1,2,1,8,2,"15032016",15,3,2016,12,38,18,39,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
50168,2,5,520,2,1756,1310,3593.27050694156,3825.09441061521,9,1,2,1,2,1,6,2,"15032016",15,3,2016,13,58,17,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
50169,2,5,520,2,1756,1310,3593.27050694156,3825.09441061521,11,1,2,1,2,1,6,2,"14032016",14,3,2016,13,50,17,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
50170,2,5,520,2,1756,1310,3593.27050694156,3825.09441061521,12,1,2,1,2,1,6,2,"14032016",14,3,2016,8,49,13,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60001,5,6,602,2,0,0,8149.08153744488,8149.08153744488,0,1,1,2,2,2,3,1,"18032016",18,3,2016,11,3,14,17,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60002,5,6,602,2,1356,1402,8149.08153744488,8149.08153744488,8,1,1,2,2,2,2,1,"17032016",17,3,2016,14,6,15,8,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60004,5,6,602,2,0,0,8149.08153744488,8149.08153744488,0,1,1,2,2,2,2,1,"17032016",17,3,2016,15,32,17,6,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60005,5,6,602,2,1356,1402,8149.08153744488,8149.08153744488,11,1,2,1,2,1,3,1,"18032016",18,3,2016,15,0,18,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60006,5,6,602,2,0,0,8149.08153744488,8149.08153744488,0,1,2,1,2,1,3,1,"30042016",30,4,2016,15,10,17,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,0
60008,5,6,602,2,1356,1402,8149.08153744488,8149.08153744488,18,1,2,1,2,1,3,1,"17032016",17,3,2016,15,5,18,32,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60009,5,6,602,2,1356,1402,8149.08153744488,8149.08153744488,21,1,2,1,2,1,3,1,"19032016",19,3,2016,9,18,13,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60010,5,6,602,2,1356,1402,8149.08153744488,8149.08153744488,24,1,3,1,2,1,2,1,"18032016",18,3,2016,9,29,11,36,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60012,5,6,606,2,1372,1308,8257.73595794415,8257.73595794415,4,1,2,1,2,1,2,1,"25022016",25,2,2016,12,58,16,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60014,5,6,606,2,1372,1308,8257.73595794415,8257.73595794415,6,1,2,1,1,1,3,1,"26022016",26,2,2016,13,30,17,8,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60015,5,6,606,2,1372,1308,8257.73595794415,8257.73595794415,9,1,2,1,2,1,2,1,"26022016",26,2,2016,9,27,13,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60016,5,6,606,2,1372,1308,8257.73595794415,8257.73595794415,12,1,1,2,2,2,3,1,"27022016",27,2,2016,12,30,16,10,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60017,5,6,607,2,0,0,8257.73595794415,8257.73595794415,0,1,1,2,2,2,3,1,"26022016",26,2,2016,8,40,12,3,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60020,5,6,606,2,1372,1308,8257.73595794415,8257.73595794415,20,1,2,1,1,1,3,1,"25022016",25,2,2016,13,45,16,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60021,5,6,608,1,3978,1410,10141.0792465981,11408.7141524228,2,1,2,1,2,1,3,1,"23032016",23,3,2016,10,40,14,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60022,5,6,608,1,3978,1410,10141.0792465981,11408.7141524228,3,1,2,1,2,1,2,1,"21032016",21,3,2016,17,3,18,1,7,,"22032016",22,3,2016,9,21,11,2,16,,,,,,,,,,,,2,1,,1,0,0
60023,5,6,608,1,3978,1410,10141.0792465981,11408.7141524228,4,1,2,1,2,1,3,1,"22032016",22,3,2016,9,48,13,53,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60024,5,6,606,2,0,0,10141.0792465981,,0,1,1,2,2,2,2,1,"24032016",24,3,2016,10,21,11,57,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60026,5,6,608,1,3978,1410,10141.0792465981,11408.7141524228,7,1,2,1,2,1,3,1,"22032016",22,3,2016,14,10,18,13,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60027,5,6,608,1,3978,1410,10141.0792465981,11408.7141524228,8,1,2,1,2,1,3,1,"25032016",25,3,2016,7,10,10,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60028,5,6,608,1,3978,1410,10141.0792465981,11408.7141524228,9,1,2,1,2,1,2,1,"21032016",21,3,2016,14,17,16,9,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60029,5,6,608,1,3978,1410,10141.0792465981,11408.7141524228,10,1,1,2,2,2,2,1,"21032016",21,3,2016,11,24,13,31,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60030,5,6,608,1,3978,1410,10141.0792465981,11408.7141524228,12,1,2,1,2,1,3,1,"24032016",24,3,2016,9,32,13,54,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60031,5,6,607,2,1892,1309,6374.39266929022,6374.39266929022,1,1,1,2,2,2,2,1,"08032016",8,3,2016,12,11,14,55,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60032,5,6,608,1,0,0,6374.39266929022,6374.39266929022,0,1,1,2,2,2,3,1,"31032016",31,3,2016,9,10,12,4,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60033,5,6,608,1,0,0,6374.39266929022,6374.39266929022,0,1,1,2,2,2,2,1,"29032016",29,3,2016,12,6,13,21,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60034,5,6,607,2,1892,1309,6374.39266929022,6374.39266929022,8,1,1,2,2,2,2,1,"08032016",8,3,2016,18,7,18,41,5,,"09032016",9,3,2016,8,18,9,28,15,,,,,,,,,,,,1,1,,1,0,0
60035,5,6,607,2,1892,1309,6374.39266929022,6374.39266929022,9,1,1,2,2,2,3,1,"09032016",9,3,2016,9,10,12,41,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60037,5,6,607,2,1892,1309,6374.39266929022,6374.39266929022,16,1,1,2,2,2,2,1,"08032016",8,3,2016,15,28,17,46,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60038,5,6,607,2,1892,1309,6374.39266929022,6374.39266929022,17,1,2,1,2,1,3,1,"08032016",8,3,2016,11,34,15,43,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60039,5,6,607,2,1892,1309,6374.39266929022,6374.39266929022,18,1,1,2,2,2,2,1,"09032016",9,3,2016,9,34,11,17,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60040,5,6,607,2,1892,1309,6374.39266929022,6374.39266929022,20,1,1,2,2,2,3,1,"10032016",10,3,2016,13,12,16,31,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60041,5,6,601,2,640,1201,11213.1361955242,11213.1361955242,2,1,1,2,2,2,2,1,"01032016",1,3,2016,16,21,18,32,12,,"02032016",2,3,2016,8,7,9,8,15,,,,,,,,,,,,2,1,,1,0,0
60042,5,6,601,2,640,1201,11213.1361955242,11213.1361955242,5,1,1,2,2,2,3,1,"02032016",2,3,2016,14,3,16,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60043,5,6,601,2,640,1201,11213.1361955242,11213.1361955242,8,1,1,2,2,2,3,1,"01032016",1,3,2016,15,8,18,2,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60044,5,6,601,2,640,1201,11213.1361955242,11213.1361955242,12,1,1,2,2,2,2,1,"04032016",4,3,2016,11,20,14,3,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60045,5,6,601,2,640,1201,11213.1361955242,11213.1361955242,15,1,1,2,2,2,3,1,"03032016",3,3,2016,12,48,15,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60046,5,6,601,2,0,0,11213.1361955242,11213.1361955242,0,1,1,2,2,2,3,1,"04032016",4,3,2016,8,41,10,52,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60047,5,6,601,2,640,1201,11213.1361955242,11213.1361955242,17,1,1,2,2,2,2,1,"04032016",4,3,2016,8,3,10,7,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60048,5,6,601,2,640,1201,11213.1361955242,11213.1361955242,28,1,1,2,2,2,3,1,"02032016",2,3,2016,8,38,11,1,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60049,5,6,601,2,640,1201,11213.1361955242,11213.1361955242,34,1,1,2,2,2,2,1,"02032016",2,3,2016,8,12,10,43,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60050,5,6,601,2,640,1201,11213.1361955242,11213.1361955242,44,1,1,2,2,2,2,1,"02032016",2,3,2016,11,55,14,44,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60051,5,6,605,2,162,1006,3129.24731037883,3129.24731037883,1,1,1,2,2,2,2,1,"15032016",15,3,2016,10,6,12,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60052,5,6,605,2,162,1006,3129.24731037883,3129.24731037883,2,1,2,1,2,1,3,1,"12032016",12,3,2016,15,2,18,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60053,5,3,318,2,0,0,3129.24731037883,3129.24731037883,0,1,1,2,2,2,2,1,"21032016",21,3,2016,11,45,13,0,7,,"21032016",21,3,2016,15,29,18,1,16,,,,,,,,,,,,1,1,,1,0,0
60054,5,3,313,2,0,0,3129.24731037883,3129.24731037883,0,1,1,2,2,2,4,1,"20032016",20,3,2016,12,30,16,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60055,5,6,605,2,162,1006,3129.24731037883,3129.24731037883,9,1,1,2,2,2,3,1,"12032016",12,3,2016,9,58,14,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60056,5,6,605,2,0,0,3129.24731037883,3129.24731037883,0,1,1,2,2,2,2,1,"11032016",11,3,2016,12,15,14,1,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60057,5,6,605,2,0,0,3129.24731037883,3129.24731037883,0,1,1,2,2,2,2,1,"11032016",11,3,2016,9,3,12,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60058,5,6,605,2,0,0,3129.24731037883,3129.24731037883,0,1,1,2,2,2,3,1,"14032016",14,3,2016,11,10,14,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60059,5,6,605,2,162,1006,3129.24731037883,3129.24731037883,14,1,2,1,2,1,3,1,"15032016",15,3,2016,11,21,15,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60060,5,6,608,1,0,0,3129.24731037883,3129.24731037883,0,1,1,2,2,2,3,1,"31032016",31,3,2016,13,43,16,3,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60061,5,6,608,2,748,1209,2607.70609198236,2607.70609198236,1,1,1,2,2,2,2,1,"31032016",31,3,2016,11,9,12,48,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60062,5,6,608,2,748,1209,2607.70609198236,2607.70609198236,2,1,1,2,2,2,3,1,"30032016",30,3,2016,9,30,12,19,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60063,5,6,608,2,748,1209,2607.70609198236,2607.70609198236,3,1,1,2,2,2,2,1,"27022016",27,2,2016,14,21,16,6,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60064,5,6,608,2,748,1209,2607.70609198236,2607.70609198236,1,1,1,2,2,2,3,1,"29032016",29,3,2016,9,14,12,3,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60066,5,6,608,2,748,1209,2607.70609198236,2607.70609198236,6,1,1,2,2,2,3,1,"30032016",30,3,2016,12,45,15,18,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60067,5,6,608,2,0,0,2607.70609198236,2607.70609198236,0,1,1,2,2,2,2,1,"31032016",31,3,2016,9,12,10,27,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60068,5,6,608,2,0,0,2607.70609198236,2607.70609198236,0,1,1,2,2,2,2,1,"29032016",29,3,2016,8,28,10,7,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
60069,5,6,608,2,748,1209,2607.70609198236,2607.70609198236,12,1,1,2,2,2,3,1,"27032016",27,3,2016,12,8,15,2,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
60070,1,22,2212,1,0,0,2607.70609198236,2607.70609198236,0,1,1,2,2,2,5,1,"16032016",16,3,2016,8,51,11,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70001,1,7,707,2,560,1303,4720.47015580545,4720.47015580545,1,1,2,1,1,1,4,1,"26022016",26,2,2016,15,12,17,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70002,1,7,707,2,560,1303,4720.47015580545,4720.47015580545,2,2,2,1,1,1,3,1,"26022016",26,2,2016,11,11,12,58,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70003,1,7,707,2,560,1303,4720.47015580545,4720.47015580545,3,1,2,1,1,1,5,1,"26022016",26,2,2016,9,30,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70005,1,7,707,2,0,0,4720.47015580545,4720.47015580545,0,1,1,2,2,2,5,1,"19032016",19,3,2016,14,30,18,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70006,1,7,707,2,560,1303,4720.47015580545,4720.47015580545,6,1,2,1,1,1,3,1,"26022016",26,2,2016,7,10,11,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70007,1,7,707,2,560,1303,4720.47015580545,4720.47015580545,7,1,2,1,1,1,3,1,"27022016",27,2,2016,7,0,10,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70008,1,7,707,2,560,1303,4720.47015580545,4720.47015580545,8,1,2,1,1,1,5,1,"26022016",26,2,2016,13,0,16,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70009,1,7,707,2,560,1303,4720.47015580545,4720.47015580545,9,1,2,1,1,1,3,1,"29022016",29,2,2016,16,10,18,52,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70010,1,7,707,2,560,1303,4720.47015580545,4720.47015580545,10,1,2,1,2,1,4,1,"08032016",8,3,2016,8,32,11,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70011,1,7,708,2,754,1504,4400.15253809008,4400.15253809008,1,1,2,1,2,1,3,1,"25022016",25,2,2016,10,5,13,20,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70012,1,7,708,2,754,1504,4400.15253809008,4400.15253809008,3,1,2,1,2,1,4,1,"24022016",24,2,2016,8,30,10,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70013,1,7,708,2,754,1504,4400.15253809008,4400.15253809008,4,1,2,1,2,1,5,1,"25022016",25,2,2016,8,30,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70014,1,7,708,2,0,0,4400.15253809008,4400.15253809008,0,1,1,2,2,2,3,1,"25022016",25,2,2016,17,30,19,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70015,1,7,708,2,754,1504,4400.15253809008,4400.15253809008,7,1,2,1,1,1,5,1,"24022016",24,2,2016,10,30,17,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70016,1,7,708,2,754,1504,4400.15253809008,4400.15253809008,19,1,2,1,2,1,5,1,"24022016",24,2,2016,17,20,22,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70017,1,7,708,2,754,1504,4400.15253809008,4400.15253809008,11,1,2,1,1,1,3,1,"24022016",24,2,2016,11,55,14,26,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70018,1,7,708,2,754,1504,4400.15253809008,4400.15253809008,12,1,2,1,1,1,3,1,"25022016",25,2,2016,7,45,9,50,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70019,1,7,708,2,754,1504,4400.15253809008,4400.15253809008,20,1,2,1,1,1,3,1,"24022016",24,2,2016,16,47,19,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70020,1,7,708,2,754,1504,4400.15253809008,4400.15253809008,15,1,2,1,1,1,4,1,"23022016",23,2,2016,8,35,13,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70021,1,7,705,2,4186,1003,4400.15253809008,4400.15253809008,1,1,2,1,1,1,5,1,"14032016",14,3,2016,10,10,14,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70022,1,7,705,2,4186,1003,4400.15253809008,4400.15253809008,3,1,2,1,1,1,3,1,"14032016",14,3,2016,12,41,14,17,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70023,1,7,705,2,4186,1003,4400.15253809008,4400.15253809008,5,1,2,1,1,1,4,1,"17032016",17,3,2016,8,20,12,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70024,1,7,705,2,4186,1003,4400.15253809008,4400.15253809008,7,1,2,1,1,1,4,1,"14032016",14,3,2016,13,20,15,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70025,1,7,705,2,4186,1003,4400.15253809008,4400.15253809008,9,1,2,1,1,1,5,1,"15032016",15,3,2016,8,30,11,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70026,1,7,705,2,4186,1003,4400.15253809008,4400.15253809008,11,1,2,1,1,1,3,1,"14032016",14,3,2016,16,50,18,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70027,1,7,705,2,4186,1003,4400.15253809008,4400.15253809008,13,1,2,1,1,1,5,1,"14032016",14,3,2016,14,30,18,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70028,1,7,705,2,4186,1003,4400.15253809008,4400.15253809008,15,1,2,1,1,1,4,1,"14032016",14,3,2016,8,2,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70029,1,7,705,2,4186,1003,4400.15253809008,4400.15253809008,18,1,2,1,1,1,3,1,"14032016",14,3,2016,14,49,17,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70030,1,7,705,2,4186,1003,4400.15253809008,4400.15253809008,26,1,2,1,1,1,3,1,"15032016",15,3,2016,7,24,10,29,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70031,1,7,722,2,234,1010,3203.1761771537,3203.1761771537,1,1,2,1,1,1,4,1,"02032016",2,3,2016,15,0,18,5,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70032,1,7,722,2,234,1010,3203.1761771537,3203.1761771537,2,1,2,1,1,1,3,1,"02032016",2,3,2016,9,40,11,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70033,1,7,722,2,234,1010,3203.1761771537,3203.1761771537,4,1,2,1,1,1,3,1,"02032016",2,3,2016,12,3,15,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70034,1,7,722,2,234,1010,3203.1761771537,3203.1761771537,14,1,2,1,1,1,4,1,"02032016",2,3,2016,9,47,11,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70035,1,7,722,2,234,1010,3203.1761771537,3203.1761771537,16,1,2,1,1,1,4,1,"02032016",2,3,2016,12,35,14,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70036,1,7,722,2,234,1010,3203.1761771537,3203.1761771537,17,1,2,1,1,1,5,1,"02032016",2,3,2016,8,30,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70038,1,7,722,2,234,1010,3203.1761771537,3203.1761771537,10,1,2,1,1,1,3,1,"02032016",2,3,2016,15,5,17,48,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70039,1,7,722,2,234,1010,3203.1761771537,3203.1761771537,11,1,2,1,1,1,5,1,"02032016",2,3,2016,15,45,19,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70040,1,7,722,2,234,1010,3203.1761771537,3203.1761771537,12,1,2,1,1,1,5,1,"02032016",2,3,2016,12,15,15,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70041,1,7,722,2,892,1510,4096.69374235973,4096.69374235973,1,1,2,1,1,1,5,1,"05032016",5,3,2016,15,30,17,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70042,1,7,722,2,892,1510,4096.69374235973,4096.69374235973,2,1,2,1,1,1,5,1,"05032016",5,3,2016,12,26,15,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70043,1,7,722,2,892,1510,4096.69374235973,4096.69374235973,4,1,2,1,1,1,5,1,"05032016",5,3,2016,9,40,12,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70044,1,7,722,2,892,1510,4096.69374235973,4096.69374235973,15,1,2,1,1,1,4,1,"05032016",5,3,2016,8,0,11,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70045,1,7,722,2,892,1510,4096.69374235973,4096.69374235973,7,1,2,1,1,1,3,1,"06032016",6,3,2016,7,45,9,58,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70046,1,7,722,2,892,1510,4096.69374235973,4096.69374235973,16,1,2,1,1,1,3,1,"05032016",5,3,2016,10,15,13,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70047,1,7,722,2,892,1510,4096.69374235973,4096.69374235973,9,1,2,1,1,1,3,1,"05032016",5,3,2016,12,0,14,54,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70048,1,7,722,2,892,1510,4096.69374235973,4096.69374235973,11,1,2,1,1,1,4,1,"05032016",5,3,2016,15,8,17,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70049,1,7,722,2,892,1510,4096.69374235973,4096.69374235973,12,1,2,1,1,1,4,1,"06032016",6,3,2016,8,0,12,18,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
70050,1,7,722,2,892,1510,4096.69374235973,4096.69374235973,14,1,2,1,1,1,4,1,"05032016",5,3,2016,13,15,15,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70051,1,7,710,2,2726,1205,5310.52892528114,5310.52892528114,1,1,2,1,1,1,5,1,"07032016",7,3,2016,8,10,11,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70052,1,7,710,2,2726,1205,5310.52892528114,5310.52892528114,23,1,2,1,1,1,3,1,"07032016",7,3,2016,13,25,15,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
70053,1,7,710,2,2726,1205,5310.52892528114,5310.52892528114,5,1,2,1,1,1,4,1,"07032016",7,3,2016,8,9,12,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
