"zone","state","lga","sector","ea","ric","hhid","wt_wave1","wt_combined","hhno","qno","qnoa","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq16","saq17d","saq17m","saq17y","saq18ah","saq18am","saq18bh","saq18bm","saq20","saq21d","saq21m","saq21y","saq22ah","saq22am","saq22bh","saq22bm","saq24","sq1","sq2","trackingobs"
6,29,2920,1,1210,1507,290157,6372.130859375,7168.6474609375,11,1,1,6,2,20,3,2011,13,30,16,0,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2920,1,1210,1507,290158,6372.130859375,7168.6474609375,13,1,2,6,2,21,3,2011,12,10,14,17,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2920,1,1210,1507,290160,6372.130859375,7168.6474609375,17,1,1,8,2,20,3,2011,9,40,11,20,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2914,1,214,1505,290161,3540.07275390625,3982.58203125,1,1,2,3,1,24,3,2011,15,40,18,15,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2914,1,214,1505,290162,3540.07275390625,3982.58203125,2,1,2,7,1,24,3,2011,15,20,18,0,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2914,1,214,1505,290163,3540.07275390625,3982.58203125,3,1,2,5,1,25,3,2011,10,1,12,3,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2914,1,214,1505,290165,3540.07275390625,3982.58203125,5,1,2,7,1,24,3,2011,11,10,14,55,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2914,1,214,1505,290166,3540.07275390625,3982.58203125,6,1,2,5,1,26,3,2011,12,10,14,20,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2914,1,214,1505,290167,3540.07275390625,3982.58203125,7,1,2,3,1,24,3,2011,9,15,12,0,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2914,1,214,1505,290168,3540.07275390625,3982.58203125,12,1,2,7,1,24,3,2011,8,20,10,55,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2914,1,214,1505,290169,3540.07275390625,3982.58203125,9,1,2,5,1,24,3,2011,9,20,11,30,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2914,1,214,1505,290170,3540.07275390625,3982.58203125,10,1,2,3,1,24,3,2011,12,50,15,0,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2920,2,1628,1207,290171,4672.89599609375,5192.10693359375,1,1,1,4,2,2,3,2011,12,5,14,10,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2920,2,1628,1207,290172,4672.89599609375,5192.10693359375,2,1,2,4,2,3,3,2011,11,18,13,24,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2920,2,1628,1207,290173,4672.89599609375,5192.10693359375,3,1,2,8,2,3,3,2011,13,10,15,20,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2920,2,1628,1207,290174,4672.89599609375,5192.10693359375,,,,1,2,16,11,2011,,,,,,,,,,,,,,,,,,,,,,1,,1
6,29,2920,2,1628,1207,290175,4672.89599609375,5192.10693359375,12,1,2,8,2,2,3,2011,13,45,15,20,2,3,3,2011,13,5,14,15,1,,,,,,,,,1,1,0
6,29,2920,2,1628,1207,290176,4672.89599609375,5192.10693359375,7,1,2,6,2,4,3,2011,11,3,15,45,1,,,,,,,,,,,,,,,,,1,,0
6,29,2920,2,1628,1207,290177,4672.89599609375,5192.10693359375,8,1,2,6,2,4,3,2011,12,35,14,50,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2920,2,1628,1207,290178,4672.89599609375,5192.10693359375,9,1,2,8,2,3,3,2011,14,25,15,55,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2920,2,1628,1207,290179,4672.89599609375,5192.10693359375,10,1,2,8,2,2,3,2011,10,10,12,30,1,,,,,,,,,,,,,,,,,1,1,0
6,29,2920,2,1628,1207,290180,4672.89599609375,5192.10693359375,10,1,2,4,2,3,3,2011,10,40,12,10,1,,,,,,,,,,,,,,,,,1,1,0
6,30,3009,1,764,1503,300001,9180.3984375,18360.796875,2,1,1,4,1,4,3,2011,10,35,14,2,3,5,3,2011,10,7,12,28,1,,,,,,,,,1,1,0
6,30,3009,1,764,1503,300002,9180.3984375,18360.796875,13,1,1,9,1,4,3,2011,10,25,14,21,3,5,3,2011,11,13,13,46,1,,,,,,,,,1,1,0
6,30,3009,1,764,1503,300003,9180.3984375,18360.796875,22,1,1,3,1,4,3,2011,10,4,14,22,3,5,3,2011,10,22,13,43,1,,,,,,,,,1,1,0
6,30,3009,1,764,1503,300004,9180.3984375,18360.796875,25,1,1,4,1,4,3,2011,10,43,14,42,3,5,3,2011,11,4,13,52,1,,,,,,,,,1,1,0
6,30,3009,1,764,1503,300005,9180.3984375,18360.796875,28,1,1,11,1,4,3,2011,12,5,14,6,3,5,3,2011,10,42,12,33,1,,,,,,,,,1,1,0
6,30,3009,1,764,1503,300006,9180.3984375,18360.796875,31,1,1,9,1,4,3,2011,10,32,14,55,3,5,3,2011,10,53,13,46,1,,,,,,,,,1,1,0
6,30,3009,1,764,1503,300007,9180.3984375,18360.796875,34,1,1,3,1,4,3,2011,10,32,14,21,3,5,3,2011,10,12,12,52,1,,,,,,,,,1,1,0
6,30,3009,1,764,1503,300008,9180.3984375,18360.796875,36,1,1,4,1,4,3,2011,10,30,13,10,3,5,3,2011,10,40,14,36,1,,,,,,,,,1,1,0
6,30,3009,1,764,1503,300009,9180.3984375,18360.796875,39,1,1,11,1,4,3,2011,13,15,16,20,3,5,3,2011,,,,,1,,,,,,,,,1,1,0
6,30,3009,1,764,1503,300010,9180.3984375,18360.796875,42,1,1,3,1,4,3,2011,10,40,15,22,3,5,3,2011,10,34,16,5,1,,,,,,,,,1,1,0
6,30,3007,1,1624,1402,300011,6039.73583984375,8628.1943359375,8,1,1,4,1,2,3,2011,9,30,13,40,1,3,3,2011,10,32,15,47,1,,,,,,,,,1,1,0
6,30,3007,1,1624,1402,300012,6039.73583984375,8628.1943359375,10,1,1,11,1,2,3,2011,9,15,13,47,3,3,3,2011,10,46,12,5,1,,,,,,,,,1,1,0
6,30,3007,1,1624,1402,300013,6039.73583984375,8628.1943359375,11,1,1,3,1,2,3,2011,10,40,16,9,3,3,3,2011,11,12,17,30,1,,,,,,,,,1,1,0
6,30,3007,1,1624,1402,300014,6039.73583984375,8628.1943359375,13,1,1,9,1,2,3,2011,11,52,14,38,3,3,3,2011,10,53,14,48,1,,,,,,,,,1,1,0
6,30,3007,1,1624,1402,300015,6039.73583984375,8628.1943359375,14,1,1,9,1,2,3,2011,10,30,14,36,3,3,3,2011,10,45,13,10,1,,,,,,,,,1,1,0
6,30,3007,1,1624,1402,300016,6039.73583984375,8628.1943359375,16,1,1,3,1,2,3,2011,10,30,14,5,3,3,3,2011,11,5,15,31,1,,,,,,,,,1,1,0
6,30,3007,1,1624,1402,300017,6039.73583984375,8628.1943359375,17,1,1,11,1,2,3,2011,9,25,11,30,3,3,3,2011,10,40,12,39,1,,,,,,,,,1,1,0
6,30,3007,1,1624,1402,300018,6039.73583984375,8628.1943359375,19,1,1,11,1,2,3,2011,10,30,12,21,3,3,3,2011,11,40,13,27,1,,,,,,,,,1,1,0
6,30,3007,1,1624,1402,300019,6039.73583984375,8628.1943359375,20,1,1,4,1,2,3,2011,10,42,13,7,3,3,3,2011,11,45,16,2,1,,,,,,,,,1,1,0
6,30,3007,1,1624,1402,300020,6039.73583984375,8628.1943359375,,,,2,2,16,11,2011,,,,,,,,,,,,,,,,,,,,,,1,,1
6,30,3018,2,914,1006,300021,9932.009765625,17877.6171875,5,1,1,9,1,21,3,2011,9,40,15,3,3,22,3,2011,10,7,12,11,1,,,,,,,,,1,1,0
6,30,3018,2,914,1006,300022,9932.009765625,17877.6171875,6,1,2,11,1,21,3,2011,9,40,15,3,3,22,3,2011,10,1,12,11,1,,,,,,,,,1,1,0
6,30,3018,2,914,1006,300023,9932.009765625,17877.6171875,8,1,1,3,1,21,3,2011,10,4,15,31,3,22,3,2011,9,40,17,52,1,,,,,,,,,1,1,0
6,30,3018,2,914,1006,300024,9932.009765625,17877.6171875,9,1,2,9,1,21,3,2011,15,10,18,51,3,22,3,2011,12,40,16,2,1,,,,,,,,,1,1,0
6,30,3018,2,914,1006,300025,9932.009765625,17877.6171875,12,1,2,4,1,21,3,2011,14,35,17,20,3,22,3,2011,8,59,11,8,1,,,,,,,,,1,1,0
6,30,3018,2,914,1006,300026,9932.009765625,17877.6171875,13,1,2,4,1,21,3,2011,15,30,19,20,3,22,3,2011,9,15,18,10,1,,,,,,,,,1,1,0
6,30,3018,2,914,1006,300027,9932.009765625,17877.6171875,14,1,2,3,1,21,3,2011,15,30,19,2,3,22,3,2011,9,20,18,4,1,,,,,,,,,1,1,0
6,30,3018,2,914,1006,300028,9932.009765625,17877.6171875,17,1,2,3,1,21,3,2011,15,35,19,10,3,22,3,2011,9,45,18,20,1,,,,,,,,,6,6,0
6,30,3018,2,914,1006,300029,9932.009765625,17877.6171875,18,1,1,11,1,21,3,2011,9,43,15,20,3,22,3,2011,10,0,13,10,1,,,,,,,,,1,1,0
6,30,3018,2,914,1006,300030,9932.009765625,17877.6171875,17,1,2,4,1,21,3,2011,15,35,19,40,3,22,3,2011,9,18,18,35,1,,,,,,,,,1,1,0
6,30,3012,2,334,1004,300031,8321.4140625,18723.181640625,1,1,1,4,1,23,3,2011,8,35,14,2,3,24,3,2011,9,40,13,9,1,,,,,,,,,1,1,0
6,30,3012,2,334,1004,300032,8321.4140625,18723.181640625,3,1,2,11,1,23,3,2011,9,40,15,5,3,24,3,2011,10,40,13,26,1,,,,,,,,,1,1,0
6,30,3012,2,334,1004,300033,8321.4140625,18723.181640625,5,1,2,9,1,23,3,2011,10,10,15,10,3,24,3,2011,9,40,12,47,1,,,,,,,,,1,1,0
6,30,3012,2,334,1004,300034,8321.4140625,18723.181640625,6,1,2,9,1,23,3,2011,16,2,19,52,3,24,3,2011,12,50,17,42,1,,,,,,,,,1,1,0
6,30,3012,2,334,1004,300035,8321.4140625,18723.181640625,8,1,2,11,1,8,3,2011,10,30,14,53,3,9,3,2011,10,20,15,46,1,,,,,,,,,1,1,0
6,30,3012,2,334,1004,300036,8321.4140625,18723.181640625,10,1,2,3,1,23,3,2011,9,40,14,7,3,24,3,2011,10,13,13,56,1,,,,,,,,,1,1,0
6,30,3012,2,334,1004,300037,8321.4140625,18723.181640625,14,1,2,4,1,23,3,2011,10,5,14,11,3,24,3,2011,16,7,19,9,1,,,,,,,,,1,1,0
6,30,3012,2,334,1004,300038,8321.4140625,18723.181640625,15,1,2,11,1,23,3,2011,16,2,19,46,3,24,3,2011,9,40,15,1,1,,,,,,,,,1,1,0
6,30,3012,2,334,1004,300039,8321.4140625,18723.181640625,19,1,2,9,1,23,3,2011,8,40,15,36,3,24,3,2011,10,10,13,9,1,,,,,,,,,1,1,0
6,30,3012,2,334,1004,300040,8321.4140625,18723.181640625,21,1,2,3,1,23,3,2011,9,40,10,32,1,,,,,,,,,,,,,,,,,4,2,0
6,30,3014,2,120,1404,300041,7730.86181640625,7730.86181640625,1,1,2,3,1,24,2,2011,12,5,16,20,1,25,2,2011,11,30,14,10,1,,,,,,,,,1,1,0
6,30,3014,2,120,1404,300042,7730.86181640625,7730.86181640625,2,1,2,11,1,24,2,2011,14,10,16,15,1,25,2,2011,13,58,15,14,1,,,,,,,,,1,1,0
6,30,3014,2,120,1404,300043,7730.86181640625,7730.86181640625,4,1,2,4,1,24,2,2011,12,0,15,30,1,,,,,,,,,,,,,,,,1,1,1,0
6,30,3014,2,120,1404,300044,7730.86181640625,7730.86181640625,14,1,2,11,1,23,2,2011,10,0,11,42,1,24,2,2011,12,5,13,42,1,,,,,,,,1,1,1,0
6,30,3014,2,120,1404,300045,7730.86181640625,7730.86181640625,7,1,2,9,1,24,2,2011,12,1,14,22,1,,,,,,,,,,,,,,,,,1,1,0
6,30,3014,2,120,1404,300046,7730.86181640625,7730.86181640625,5,1,2,11,1,23,2,2011,10,12,13,5,1,24,2,2011,12,5,14,23,1,,,,,,,,,1,1,0
6,30,3014,2,120,1404,300047,7730.86181640625,7730.86181640625,10,1,2,3,1,24,2,2011,12,15,15,35,3,25,2,2011,10,50,13,30,1,,,,,,,,,1,1,0
6,30,3014,2,120,1404,300048,7730.86181640625,7730.86181640625,11,1,2,3,1,24,2,2011,11,45,14,5,1,25,2,2011,10,15,12,50,1,,,,,,,,,1,1,0
6,30,3014,2,120,1404,300049,7730.86181640625,7730.86181640625,17,1,2,11,1,24,2,2011,13,47,16,42,1,25,2,2011,11,4,12,30,1,,,,,,,,,1,1,0
6,30,3014,2,120,1404,300050,7730.86181640625,7730.86181640625,19,1,2,9,1,24,2,2011,13,20,16,2,1,25,2,2011,11,40,12,35,1,,,,,,,,,1,1,0
6,30,3024,1,1924,1508,300051,7006.09326171875,7006.09326171875,1,1,1,11,1,16,3,2011,9,30,11,12,3,17,3,2011,10,40,13,10,1,,,,,,,,,1,1,0
6,30,3024,1,1924,1508,300052,7006.09326171875,7006.09326171875,3,1,1,11,1,16,3,2011,9,10,11,2,3,17,3,2011,12,45,15,17,1,,,,,,,,,1,1,0
6,30,3024,1,1924,1508,300053,7006.09326171875,7006.09326171875,7,1,1,3,1,16,3,2011,,,,,3,,,,,,,,1,,,,,,,,,1,1,0
6,30,3024,1,1924,1508,300054,7006.09326171875,7006.09326171875,11,1,1,9,1,16,3,2011,15,20,17,11,3,17,3,2011,16,1,16,40,1,,,,,,,,,1,1,0
6,30,3024,1,1924,1508,300055,7006.09326171875,7006.09326171875,13,1,1,4,1,16,3,2011,,,,,3,17,3,2011,,,,,1,,,,,,,,,1,1,0
6,30,3024,1,1924,1508,300056,7006.09326171875,7006.09326171875,18,1,1,3,1,16,3,2011,15,20,16,40,1,,,,,,,,,,,,,,,,,1,1,0
6,30,3024,1,1924,1508,300057,7006.09326171875,7006.09326171875,22,1,1,4,1,16,3,2011,11,5,13,20,3,17,3,2011,13,10,14,55,1,,,,,,,,,1,1,0
6,30,3024,1,1924,1508,300058,7006.09326171875,7006.09326171875,24,1,1,9,1,16,3,2011,11,13,12,20,3,17,3,2011,13,2,14,22,1,,,,,,,,,1,1,0
6,30,3024,1,1924,1508,300059,7006.09326171875,7006.09326171875,26,1,1,9,1,16,3,2011,10,16,14,0,3,17,3,2011,12,7,12,30,1,,,,,,,,,1,1,0
6,30,3024,1,1924,1508,300060,7006.09326171875,7006.09326171875,28,1,1,11,1,16,3,2011,11,15,13,9,3,17,3,2011,10,45,12,29,1,,,,,,,,,1,1,0
6,30,3024,1,1406,1008,300061,3758.05786132813,4831.78857421875,1,1,1,4,1,14,3,2011,10,20,13,15,1,,,,,,,,,,,,,,,,,1,1,0
6,30,3024,1,1406,1008,300062,3758.05786132813,4831.78857421875,2,1,1,3,1,14,3,2011,10,10,12,54,3,15,3,2011,10,0,12,7,1,,,,,,,,,1,1,0
6,30,3024,1,1406,1008,300063,3758.05786132813,4831.78857421875,3,1,1,11,1,14,3,2011,10,4,11,43,3,15,3,2011,10,10,12,46,1,,,,,,,,,1,1,0
6,30,3024,1,1406,1008,300064,3758.05786132813,4831.78857421875,4,1,1,3,1,14,3,2011,10,20,13,6,3,15,3,2011,10,21,12,53,1,,,,,,,,,1,1,0
6,30,3024,1,1406,1008,300065,3758.05786132813,4831.78857421875,5,1,1,4,1,14,3,2011,10,20,13,5,3,15,3,2011,10,40,12,47,1,,,,,,,,,1,1,0
6,30,3024,1,1406,1008,300066,3758.05786132813,4831.78857421875,6,1,1,4,1,14,3,2011,,,,,,15,3,2011,,,,,1,,,,,,,,,1,1,0
6,30,3024,1,1406,1008,300067,3758.05786132813,4831.78857421875,7,1,1,9,1,14,3,2011,9,43,11,14,3,15,3,2011,10,3,12,30,1,,,,,,,,,1,1,0
6,30,3024,1,1406,1008,300069,3758.05786132813,4831.78857421875,11,1,1,9,1,14,3,2011,11,35,14,1,3,15,3,2011,8,42,9,51,1,,,,,,,,,1,1,0
6,30,3024,1,1406,1008,300070,3758.05786132813,4831.78857421875,12,1,1,3,1,14,3,2011,10,10,13,2,3,15,3,2011,10,32,12,47,1,,,,,,,,,2,2,0
6,30,3025,1,2052,1308,300071,3382.251953125,4227.81494140625,1,1,1,4,1,18,3,2011,10,7,12,39,3,19,3,2011,10,5,13,12,1,,,,,,,,,1,1,0
6,30,3025,1,2052,1308,300072,3382.251953125,4227.81494140625,2,1,1,9,1,18,3,2011,12,3,14,13,3,19,3,2011,12,6,13,10,1,,,,,,,,,1,1,0
6,30,3025,1,2052,1308,300073,3382.251953125,4227.81494140625,3,1,1,3,1,18,3,2011,10,30,13,10,3,19,3,2011,10,50,12,52,1,,,,,,,,,1,1,0
6,30,3025,1,2052,1308,300074,3382.251953125,4227.81494140625,4,1,2,9,1,18,3,2011,10,28,12,0,3,19,3,2011,8,33,11,59,1,,,,,,,,,1,1,0
6,30,3025,1,2052,1308,300075,3382.251953125,4227.81494140625,6,1,1,9,1,18,3,2011,15,20,16,30,3,19,3,2011,16,45,17,19,1,,,,,,,,,1,1,0
6,30,3025,1,2052,1308,300076,3382.251953125,4227.81494140625,7,1,1,3,1,18,3,2011,10,40,12,52,3,19,3,2011,10,22,12,2,1,,,,,,,,,1,1,0
6,30,3025,1,2052,1308,300077,3382.251953125,4227.81494140625,8,1,1,11,1,18,3,2011,10,0,12,2,3,19,3,2011,10,40,13,36,1,,,,,,,,,1,1,0
6,30,3025,1,2052,1308,300078,3382.251953125,4227.81494140625,9,1,1,11,1,18,3,2011,12,10,13,39,3,19,3,2011,10,40,12,42,1,,,,,,,,,1,1,0
6,30,3025,1,2052,1308,300079,3382.251953125,4227.81494140625,10,1,1,11,1,18,3,2011,14,10,17,1,3,19,3,2011,10,46,12,52,1,,,,,,,,,1,1,0
6,30,3025,1,2052,1308,300080,3382.251953125,4227.81494140625,11,1,1,4,1,18,3,2011,10,10,12,16,3,19,3,2011,10,10,13,3,1,,,,,,,,,1,1,0
6,30,3005,1,2870,1202,300081,8697.2197265625,9663.5771484375,8,1,1,11,1,12,3,2011,8,40,10,5,3,13,3,2011,10,4,12,49,1,,,,,,,,,1,1,0
6,30,3005,1,2870,1202,300082,8697.2197265625,9663.5771484375,8,1,1,11,1,19,9,2011,8,10,11,5,1,,,,,,,,,,,,,,,,,1,1,0
6,30,3005,1,2870,1202,300083,8697.2197265625,9663.5771484375,11,1,1,3,1,12,3,2011,10,40,14,27,3,13,3,2011,10,30,15,30,1,,,,,,,,,1,1,0
6,30,3005,1,2870,1202,300084,8697.2197265625,9663.5771484375,20,1,1,9,1,12,3,2011,10,10,14,7,3,13,3,2011,,,,,1,,,,,,,,,1,1,0
6,30,3005,1,2870,1202,300085,8697.2197265625,9663.5771484375,23,1,1,9,1,12,3,2011,10,40,14,39,3,13,3,2011,10,40,12,49,1,,,,,,,,,1,1,0
6,30,3005,1,2870,1202,300086,8697.2197265625,9663.5771484375,,,,2,1,15,11,2011,,,,,,,,,,,,,,,,,,,,,,1,,1
6,30,3005,1,2870,1202,300087,8697.2197265625,9663.5771484375,29,1,1,11,1,12,3,2011,11,30,13,10,3,13,3,2011,10,40,13,10,1,,,,,,,,,1,1,0
6,30,3005,1,2870,1202,300088,8697.2197265625,9663.5771484375,30,1,1,4,1,12,3,2011,10,35,14,1,3,13,3,2011,10,20,13,47,1,,,,,,,,,1,1,0
6,30,3005,1,2870,1202,300089,8697.2197265625,9663.5771484375,32,1,1,3,1,12,3,2011,10,30,14,7,3,13,3,2011,10,20,14,49,1,,,,,,,,,1,1,0
6,30,3005,1,2870,1202,300090,8697.2197265625,9663.5771484375,35,1,1,4,1,12,3,2011,10,20,13,45,3,13,3,2011,10,10,14,2,1,,,,,,,,,1,1,0
6,30,3005,1,2942,1002,300091,2952.759765625,3796.4052734375,1,1,1,3,1,10,2,2011,10,30,14,10,3,11,3,2011,11,10,13,44,1,,,,,,,,,1,1,0
6,30,3005,1,2942,1002,300092,2952.759765625,3796.4052734375,2,1,1,3,1,10,3,2011,9,40,13,5,3,11,3,2011,10,10,14,9,1,,,,,,,,,1,1,0
6,30,3005,1,2942,1002,300093,2952.759765625,3796.4052734375,3,1,1,4,1,10,3,2011,10,42,15,32,3,11,3,2011,10,41,15,6,1,,,,,,,,,1,1,0
6,30,3005,1,2942,1002,300094,2952.759765625,3796.4052734375,4,1,1,4,1,10,3,2011,10,2,13,42,3,11,3,2011,,,,,1,,,,,,,,,1,1,0
6,30,3005,1,2942,1002,300095,2952.759765625,3796.4052734375,5,1,2,3,1,10,3,2011,10,7,13,1,3,11,3,2011,11,10,14,56,1,,,,,,,,,1,1,0
6,30,3005,1,2942,1002,300096,2952.759765625,3796.4052734375,6,1,1,9,1,10,3,2011,10,1,13,47,3,11,3,2011,11,40,14,2,1,,,,,,,,,1,1,0
6,30,3005,1,2942,1002,300097,2952.759765625,3796.4052734375,7,1,1,11,1,10,3,2011,13,20,16,47,3,11,3,2011,10,30,13,20,1,,,,,,,,,1,1,0
6,30,3005,1,2942,1002,300098,2952.759765625,3796.4052734375,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,0
6,30,3005,1,2942,1002,300099,2952.759765625,3796.4052734375,9,1,1,11,1,10,3,2011,10,30,12,24,3,11,3,2011,10,30,14,6,1,,,,,,,,,1,1,0
6,30,3005,1,2942,1002,300100,2952.759765625,3796.4052734375,10,1,1,4,1,10,3,2011,10,30,14,57,3,11,3,2011,10,40,14,37,1,,,,,,,,,1,1,0
6,30,3010,1,1762,1403,300101,11113.1142578125,15875.876953125,1,1,1,4,1,6,3,2011,14,30,18,7,3,7,3,2011,10,7,16,57,1,,,,,,,,,1,1,0
6,30,3010,1,1762,1403,300102,11113.1142578125,15875.876953125,4,1,1,4,1,6,3,2011,10,12,15,43,3,7,3,2011,10,2,16,41,1,,,,,,,,,1,1,0
6,30,3010,1,1762,1403,300103,11113.1142578125,15875.876953125,6,1,1,9,1,6,3,2011,14,15,17,46,3,7,3,2011,10,10,14,30,1,,,,,,,,,1,1,0
6,30,3010,1,1762,1403,300104,11113.1142578125,15875.876953125,9,1,1,3,1,6,3,2011,13,30,17,10,3,7,3,2011,10,20,14,47,1,,,,,,,,,1,1,0
6,30,3010,1,1762,1403,300105,11113.1142578125,15875.876953125,20,1,1,11,1,6,3,2011,10,30,12,37,3,7,3,2011,11,4,13,58,1,,,,,,,,,1,1,0
6,30,3010,1,1762,1403,300106,11113.1142578125,15875.876953125,22,1,1,4,1,6,3,2011,10,43,13,7,3,7,3,2011,11,3,14,37,1,,,,,,,,,1,1,0
6,30,3010,1,1762,1403,300107,11113.1142578125,15875.876953125,25,1,1,9,1,6,3,2011,9,30,13,45,3,7,3,2011,10,22,14,3,1,,,,,,,,,1,1,0
6,30,3010,1,1762,1403,300108,11113.1142578125,15875.876953125,28,1,1,3,1,7,3,2011,9,40,17,21,1,,,,,,,,,,,,,,,,,1,1,0
6,30,3010,1,1762,1403,300109,11113.1142578125,15875.876953125,33,1,1,3,1,6,3,2011,10,5,13,23,3,7,3,2011,10,40,14,46,1,,,,,,,,,1,1,0
6,30,3010,1,1762,1403,300110,11113.1142578125,15875.876953125,38,1,1,11,1,6,3,2011,13,2,15,1,3,7,3,2011,10,43,14,1,1,,,,,,,,,1,1,0
6,30,3009,1,1642,1103,300111,8589.8466796875,12884.76953125,2,1,1,11,1,8,3,2011,9,14,12,53,3,9,3,2011,10,10,13,38,1,,,,,,,,,1,1,0
6,30,3009,1,1642,1103,300112,8589.8466796875,12884.76953125,6,1,1,11,1,8,3,2011,11,40,13,21,3,9,3,2011,10,40,13,47,1,,,,,,,,,1,1,0
6,30,3009,1,1642,1103,300113,8589.8466796875,12884.76953125,10,1,1,4,1,8,3,2011,9,40,15,3,3,9,3,2011,10,21,14,42,1,,,,,,,,,1,1,0
6,30,3009,1,1642,1103,300114,8589.8466796875,12884.76953125,14,1,1,3,1,8,3,2011,10,7,13,22,3,9,3,2011,10,10,12,46,1,,,,,,,,,1,1,0
6,30,3009,1,1642,1103,300115,8589.8466796875,12884.76953125,,,,2,1,15,11,2011,,,,,,,,,,,,,,,,,,,,,,1,,1
6,30,3009,1,1642,1103,300116,8589.8466796875,12884.76953125,30,1,1,9,1,8,3,2011,10,10,13,4,3,9,3,2011,10,30,15,51,1,,,,,,,,,1,1,0
6,30,3009,1,1642,1103,300117,8589.8466796875,12884.76953125,33,1,1,4,1,8,3,2011,10,4,13,43,3,9,3,2011,10,7,13,44,1,,,,,,,,,1,1,0
6,30,3009,1,1642,1103,300119,8589.8466796875,12884.76953125,45,1,1,3,1,8,3,2011,10,6,13,43,3,9,3,2011,10,40,14,36,1,,,,,,,,,1,1,0
6,30,3009,1,1642,1103,300120,8589.8466796875,12884.76953125,53,1,1,11,1,8,3,2011,9,5,11,22,3,9,3,2011,10,5,14,12,1,,,,,,,,,1,1,0
6,30,3020,1,322,1306,300121,4831.78857421875,11274.173828125,1,1,1,3,1,26,3,2011,9,40,14,2,3,27,3,2011,10,50,17,2,1,,,,,,,,,1,1,0
6,30,3020,1,322,1306,300122,4831.78857421875,11274.173828125,2,1,1,9,1,26,3,2011,10,2,16,43,3,27,3,2011,12,10,18,5,1,,,,,,,,,1,1,0
6,30,3020,1,322,1306,300123,4831.78857421875,11274.173828125,,,,2,1,21,11,2011,,,,,,,,,,,,,,,,,,,,,,1,,1
6,30,3020,1,322,1306,300124,4831.78857421875,11274.173828125,4,1,1,11,1,26,3,2011,11,6,14,24,3,27,3,2011,14,2,18,52,1,,,,,,,,,1,1,0
6,30,3020,1,322,1306,300125,4831.78857421875,11274.173828125,5,1,1,3,1,26,3,2011,10,40,15,30,3,27,3,2011,11,3,14,2,1,,,,,,,,,1,1,0
6,30,3020,1,322,1306,300127,4831.78857421875,11274.173828125,9,1,1,9,1,26,3,2011,14,31,19,7,3,27,3,2011,15,3,17,47,1,,,,,,,,,1,1,0
6,30,3020,1,322,1306,300128,4831.78857421875,11274.173828125,10,1,1,11,1,26,3,2011,11,40,14,2,1,,,,,,,,,,,,,,,,,6,2,0
6,30,3020,1,322,1306,300129,4831.78857421875,11274.173828125,11,1,2,4,1,26,3,2011,10,40,16,40,3,27,3,2011,15,40,17,32,1,,,,,,,,,1,1,0
6,30,3020,1,322,1306,300130,4831.78857421875,11274.173828125,12,1,1,3,1,26,3,2011,10,45,16,50,3,27,3,2011,15,40,17,30,1,,,,,,,,,1,1,0
6,30,3002,1,1310,1001,300131,4590.19921875,7650.33203125,1,1,2,7,2,24,2,2011,11,10,13,5,1,,,,,,,,,,,,,,,,,1,,0
6,30,3002,1,1310,1001,300132,4590.19921875,7650.33203125,3,1,1,8,2,24,2,2011,16,25,19,10,1,25,2,2011,8,15,11,1,,,,,,,,,,1,,0
6,30,3002,1,1310,1001,300133,4590.19921875,7650.33203125,,,,2,1,22,11,2011,,,,,,,,,,,,,,,,,,,,,,1,,1
6,30,3002,1,1310,1001,300134,4590.19921875,7650.33203125,,,,2,1,21,11,2011,,,,,,,,,,,,,,,,,,,,,,1,,1
6,30,3002,1,1310,1001,300135,4590.19921875,7650.33203125,8,1,1,5,2,24,2,2011,14,20,16,51,1,25,2,2011,8,12,11,17,,,,,,,,,,1,,0
6,30,3002,1,1310,1001,300136,4590.19921875,7650.33203125,9,1,1,5,2,24,2,2011,11,2,13,5,1,,,,,,,,,,,,,,,,1,1,,0
6,30,3002,1,1310,1001,300137,4590.19921875,7650.33203125,13,1,1,7,2,24,2,2011,17,35,20,51,1,,,,,,,,,,,,,,,,,1,,0
6,30,3002,1,1310,1001,300138,4590.19921875,7650.33203125,16,1,1,6,2,24,2,2011,11,7,13,30,1,,,,,,,,,,,,,,,,,1,,0
