"zone","state","lga","sector","ea","hhid","lat_dd_mod","lon_dd_mod","qa_type","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","afmnslp_pct","srtm_nga","twi_nga","srtm_nga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2010_tot","h2010_wetQ","h2010_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2010_eviarea","h2010_evimax","h2010_grn","h2010_sen"
1,22,2214,2,1354,220081,7.23891062262,7.23659197226,1,17.9,26.5,97.3,496.9,81.5,260,244,1362,271,626,6,130,313,1.256703,248,14,2,2,2,2,1,1,1,2,1236,608,18,1160,488,13,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2214,2,1354,220082,7.23891062262,7.23659197226,1,18.1,26.9,96.9,497.1,81.8,259,244,1365,272,628,4,130,313,1.693131,256,13,2,2,2,1,1,1,1,1,1237,609,18,1162,489,13,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2214,2,1354,220083,7.23891062262,7.23659197226,1,17.9,26.5,97.3,497,81.5,260,244,1362,271,626,6,130,313,1.256703,252,13,2,2,2,2,1,1,1,2,1236,609,18,1160,489,13,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2214,2,1354,220084,7.23891062262,7.23659197226,1,18,26.8,97,497.1,81.8,259,244,1365,272,628,6,130,313,1.693131,258,13,2,2,2,1,1,1,1,1,1237,609,18,1162,489,13,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2214,2,1354,220085,7.23891062262,7.23659197226,1,18,26.7,97.1,497,81.7,259,244,1365,272,628,6,130,313,1.693131,259,12,2,2,2,1,1,1,1,1,1237,609,18,1162,489,13,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2214,2,1354,220086,7.23891062262,7.23659197226,1,17.9,26.5,97.2,497,81.5,260,244,1362,271,626,6,130,313,1.256703,252,13,2,2,2,2,1,1,1,2,1236,609,18,1160,489,13,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2214,2,1354,220087,7.23891062262,7.23659197226,1,17.9,26.6,97.2,497,81.6,260,244,1362,271,626,6,130,313,1.256703,252,13,2,2,2,2,1,1,1,2,1236,609,18,1161,489,13,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2214,2,1354,220088,7.23891062262,7.23659197226,1,17.8,26.5,97.3,497,81.5,260,244,1362,271,626,6,130,313,1.256703,253,13,2,2,2,2,1,1,1,2,1236,609,18,1160,489,13,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2214,2,1354,220089,7.23891062262,7.23659197226,1,17.9,26.6,97.1,497,81.6,260,245,1363,271,627,6,130,313,1.693131,252,13,2,2,2,2,1,1,1,2,1236,609,18,1161,489,13,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2214,2,1354,220090,7.23891062262,7.23659197226,1,17.9,26.6,97.2,497,81.6,260,244,1362,271,626,6,130,313,1.256703,252,13,2,2,2,2,1,1,1,2,1236,609,18,1161,489,13,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2218,2,596,220091,7.22467705161,7.71568738461,1,8.7,21.2,92.3,547.7,126.2,258,245,1443,288,657,4,130,313,5.906066,270,15,6,2,2,2,1,1,1,2,1326,655,18,1248,537,10,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2218,2,596,220092,7.22467705161,7.71568738461,1,8.7,21.2,92.3,547.7,126.2,258,245,1443,288,657,4,130,313,5.906066,270,15,6,2,2,2,1,1,1,2,1326,655,18,1248,537,10,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2218,2,596,220093,7.22467705161,7.71568738461,1,8.6,21.2,92.3,547.7,126.3,258,245,1443,288,657,4,130,313,5.906066,269,12,6,2,2,2,1,1,1,2,1326,655,18,1248,537,10,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2218,2,596,220094,7.22467705161,7.71568738461,1,8.5,21.4,92.3,547.8,126.4,258,245,1443,288,657,4,130,313,5.906066,269,16,6,2,2,2,1,1,1,2,1326,655,18,1249,537,10,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2218,2,596,220095,7.22467705161,7.71568738461,1,8.6,21.3,92.3,547.8,126.3,258,245,1443,288,657,4,130,313,5.906066,262,13,6,2,2,2,1,1,1,2,1326,655,18,1248,537,10,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2218,2,596,220096,7.22467705161,7.71568738461,1,8.7,21.2,92.4,547.8,126.3,258,245,1443,288,657,4,130,313,5.906066,264,12,6,2,2,2,1,1,1,2,1326,655,18,1248,537,10,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2218,2,596,220097,7.22467705161,7.71568738461,1,8.7,21.2,92.4,547.8,126.3,258,245,1443,288,657,4,130,313,5.906066,267,15,6,2,2,2,1,1,1,2,1326,655,18,1248,537,10,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2218,2,596,220098,7.22467705161,7.71568738461,1,8.6,21.3,92.4,547.8,126.3,258,245,1443,288,657,4,130,313,5.906066,262,13,6,2,2,2,1,1,1,2,1326,655,18,1248,537,10,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2218,2,596,220099,7.22467705161,7.71568738461,1,8.6,21.3,92.3,547.8,126.4,258,245,1443,288,657,4,130,313,5.906066,264,16,6,2,2,2,1,1,1,2,1326,655,18,1248,537,10,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2218,2,596,220100,7.22467705161,7.71568738461,1,8.6,21.3,92.4,547.8,126.3,258,245,1443,288,657,4,130,313,5.906066,269,12,6,2,2,2,1,1,1,2,1326,655,18,1248,537,10,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,530,220101,7.48888422073,7.65083462038,1,6.9,13.3,121.7,546.2,107,252,237,1384,284,644,20,20,313,6.098743,397,13,6,2,2,2,1,1,1,2,1259,621,19,1157,498,21,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,530,220102,7.48888422073,7.65083462038,1,6.9,13.3,121.7,546.3,107.1,252,237,1384,284,644,16,20,313,6.098743,391,13,6,2,2,2,1,1,1,2,1259,621,19,1157,498,21,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,530,220103,7.48888422073,7.65083462038,1,6.9,13.3,121.7,546.3,107,252,237,1384,284,644,20,20,313,6.098743,391,12,6,2,2,2,1,1,1,2,1259,621,19,1156,498,21,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,530,220104,7.48888422073,7.65083462038,1,7,13.4,121.8,546.3,107,252,237,1384,284,644,20,20,313,6.098743,388,12,6,2,2,2,1,1,1,2,1259,621,19,1156,498,21,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,530,220105,7.48888422073,7.65083462038,1,7,13.4,121.8,546.3,107,252,237,1384,284,644,20,20,313,6.098743,388,12,6,2,2,2,1,1,1,2,1259,621,19,1156,498,21,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,530,220106,7.48888422073,7.65083462038,1,7.2,13.5,121.9,546.4,107,252,237,1384,284,644,22,20,313,6.098743,377,19,6,2,2,2,1,1,1,2,1259,621,19,1155,498,21,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,530,220107,7.48888422073,7.65083462038,1,7.2,13.6,122,546.4,106.9,252,237,1384,284,644,22,20,313,6.098743,377,12,6,2,2,2,1,1,1,2,1259,621,19,1155,498,20,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,530,220108,7.48888422073,7.65083462038,1,7.1,13.5,121.9,546.4,107.1,252,237,1384,284,644,22,20,313,6.098743,377,19,6,2,2,2,1,1,1,2,1259,621,19,1156,498,21,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,530,220109,7.48888422073,7.65083462038,1,7.2,13.6,122,546.4,107,252,237,1384,284,644,25,20,313,6.098743,377,12,6,2,2,2,1,1,1,2,1259,621,19,1155,498,21,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,530,220110,7.48888422073,7.65083462038,1,7.2,13.6,122,546.4,107,252,237,1384,284,644,25,20,313,6.098743,377,12,6,2,2,2,1,1,1,2,1259,621,19,1155,498,21,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,266,220111,7.54357282967,7.61435948,1,11.2,17.9,126,543.2,101.6,252,237,1370,282,642,2,130,313,2.775786,383,12,6,2,2,2,1,1,1,2,1259,624,19,1149,508,20,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,266,220112,7.54357282967,7.61435948,1,11.2,17.9,126,543.1,101.5,252,237,1370,282,642,1,130,313,2.775786,383,14,2,2,2,2,1,1,1,2,1259,624,19,1149,508,20,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,266,220113,7.54357282967,7.61435948,1,11.3,17.9,126,543.1,101.5,252,237,1370,282,642,1,130,313,2.775786,383,14,2,2,2,2,1,1,1,2,1259,624,19,1149,508,20,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,266,220114,7.54357282967,7.61435948,1,11.2,17.9,126,543.1,101.5,252,237,1370,282,642,2,130,313,2.775786,386,13,6,2,2,2,1,1,1,2,1259,624,19,1149,508,20,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,266,220115,7.54357282967,7.61435948,1,11.2,17.9,126.1,543.2,101.6,252,237,1370,282,642,2,130,313,2.775786,386,13,6,2,2,2,1,1,1,2,1259,624,19,1149,508,20,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,266,220116,7.54357282967,7.61435948,1,11.2,17.9,126,543.1,101.5,252,237,1370,282,642,2,130,313,2.775786,386,13,6,2,2,2,1,1,1,2,1259,624,19,1149,508,20,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,266,220117,7.54357282967,7.61435948,1,11.3,18,126.1,543.2,101.6,252,237,1370,282,642,2,130,313,2.775786,386,13,6,2,2,2,1,1,1,2,1259,624,19,1149,508,20,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,266,220118,7.54357282967,7.61435948,1,11.3,18,126,543.1,101.5,252,237,1370,282,642,1,130,313,2.775786,383,14,2,2,2,2,1,1,1,2,1259,624,19,1149,508,20,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,266,220119,7.54357282967,7.61435948,1,11.2,17.9,126,543.2,101.6,252,237,1370,282,642,2,130,313,2.775786,386,13,6,2,2,2,1,1,1,2,1259,624,19,1149,508,20,62.3,0.5158,116,306,60,0.4893,111,316
1,22,2203,2,266,220120,7.54357282967,7.61435948,1,11.2,17.9,126.1,543.3,101.7,252,237,1370,282,642,2,130,313,2.775786,385,13,6,2,2,2,1,1,1,2,1259,624,19,1149,508,20,62.3,0.5158,116,306,60,0.4893,111,316
1,23,2308,1,5180,230001,8.43075126585,4.57397047246,1,2.2,6.3,108.7,287.9,11.4,264,250,1225,231,512,0,110,313,3.579453,360,13,6,1,1,1,2,1,1,1,1199,583,17,1169,642,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,5180,230002,8.43075126585,4.57397047246,1,2.2,6.3,108.6,287.9,11.4,264,250,1225,231,512,0,110,313,3.579453,360,13,6,1,1,1,2,1,1,1,1199,583,17,1169,642,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,5180,230003,8.43075126585,4.57397047246,1,2.2,6.3,108.6,288,11.4,264,250,1225,231,512,0,110,313,3.579453,360,13,6,1,1,1,2,1,1,1,1199,583,17,1169,642,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,5180,230004,8.43075126585,4.57397047246,1,2.2,6.3,108.6,288,11.4,264,250,1225,231,512,0,110,313,3.579453,360,13,6,1,1,1,2,1,1,1,1199,583,17,1169,642,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,5180,230005,8.43075126585,4.57397047246,1,2.2,6.2,108.6,287.9,11.3,264,250,1225,231,512,0,110,313,3.579453,356,12,6,1,1,1,2,1,1,1,1198,583,17,1169,642,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,5180,230006,8.43075126585,4.57397047246,2,2.3,6.2,108.7,287.9,11.4,264,250,1225,231,512,0,130,313,3.579453,353,13,6,1,1,1,2,1,1,1,1199,583,17,1169,642,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,5180,230007,8.43075126585,4.57397047246,2,2.3,6.2,108.7,287.9,11.4,264,250,1225,231,512,0,130,313,3.579453,353,13,6,1,1,1,2,1,1,1,1199,583,17,1169,642,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,5180,230008,8.43075126585,4.57397047246,1,2.5,6.3,108.9,287.7,11.5,264,250,1225,231,512,0,130,313,3.579453,351,14,6,1,1,1,2,1,1,1,1200,583,17,1174,644,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,5180,230009,8.43075126585,4.57397047246,1,2.4,6.1,108.7,287.8,11.3,264,250,1225,231,512,0,130,313,3.579453,346,12,6,1,1,1,2,1,1,1,1198,582,17,1169,642,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,5180,230010,8.43075126585,4.57397047246,2,2.3,6.2,108.7,287.9,11.4,264,250,1225,231,512,0,130,313,3.579453,353,13,6,1,1,1,2,1,1,1,1199,583,17,1169,642,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,2316,230011,8.4870992479,4.55536125312,1,0.5,0.7,103.9,291.5,5,267,250,1213,231,510,0,190,313,3.527026,287,14,6,1,1,1,2,1,1,1,1149,559,17,1045,605,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,2316,230012,8.4870992479,4.55536125312,2,0.5,0.6,103.9,291.5,5,267,250,1213,231,510,0,190,313,3.527026,290,14,2,1,1,1,2,1,1,1,1149,559,17,1045,605,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,2316,230013,8.4870992479,4.55536125312,2,0.5,0.6,103.9,291.5,5,267,250,1213,231,510,0,190,313,3.527026,290,14,2,1,1,1,2,1,1,1,1149,559,17,1045,605,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,2316,230014,8.4870992479,4.55536125312,2,0.5,0.6,104,291.5,5,267,250,1213,231,510,0,190,313,3.527026,290,14,2,1,1,1,2,1,1,1,1149,559,17,1046,606,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,2316,230015,8.4870992479,4.55536125312,1,0.5,0.7,103.9,291.5,5,267,250,1213,231,510,0,190,313,3.527026,290,14,2,1,1,1,2,1,1,1,1149,559,17,1046,605,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,2316,230016,8.4870992479,4.55536125312,1,0.5,0.7,103.9,291.5,5,267,250,1213,231,510,0,190,313,3.527026,290,14,2,1,1,1,2,1,1,1,1149,559,17,1046,605,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,2316,230017,8.4870992479,4.55536125312,2,0.5,0.6,104,291.5,5,267,250,1213,231,510,0,190,313,3.527026,290,14,2,1,1,1,2,1,1,1,1149,559,17,1046,606,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,2316,230018,8.4870992479,4.55536125312,1,0.5,0.6,104,291.5,5.1,267,250,1213,231,510,0,190,313,3.527026,290,14,2,1,1,1,2,1,1,1,1150,560,17,1047,606,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,2316,230019,8.4870992479,4.55536125312,1,0.5,0.7,104,291.5,5,267,250,1213,231,510,0,190,313,3.527026,290,14,2,1,1,1,2,1,1,1,1149,559,17,1046,605,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,2316,230020,8.4870992479,4.55536125312,2,0.5,0.6,104,291.5,5,267,250,1213,231,510,0,190,313,3.527026,290,14,2,1,1,1,2,1,1,1,1149,559,17,1046,606,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,78,230021,8.50554868677,4.48776953432,2,0.4,7.2,104.6,290.1,7.7,265,248,1214,232,512,1,110,313,3.264925,331,12,6,1,1,2,1,1,1,2,1164,557,17,1126,610,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,78,230022,8.50554868677,4.48776953432,2,0.4,7.2,104.6,290,7.7,265,248,1214,232,512,1,110,313,3.264925,331,12,6,1,1,2,1,1,1,2,1164,557,17,1127,610,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,78,230023,8.50554868677,4.48776953432,2,0.3,7.2,104.5,290.1,7.7,265,248,1214,232,512,1,110,313,3.264925,329,15,6,1,1,2,1,1,1,2,1163,557,17,1126,610,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,78,230024,8.50554868677,4.48776953432,1,0.3,7.2,104.5,290.1,7.7,265,248,1214,232,512,1,110,313,3.264925,329,15,6,1,1,2,1,1,1,2,1163,557,17,1126,610,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,78,230025,8.50554868677,4.48776953432,2,0.4,7.2,104.6,290.1,7.7,265,248,1214,232,512,1,110,313,3.264925,331,12,6,1,1,2,1,1,1,2,1164,557,17,1126,610,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,78,230026,8.50554868677,4.48776953432,2,0.4,7.2,104.6,290,7.7,265,248,1214,232,512,1,110,313,3.264925,331,12,6,1,1,2,1,1,1,2,1164,557,17,1127,610,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,78,230027,8.50554868677,4.48776953432,2,0.3,7.1,104.5,290.1,7.6,265,248,1214,232,512,1,110,313,3.264925,329,15,6,1,1,2,1,1,1,2,1163,557,17,1125,610,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,78,230028,8.50554868677,4.48776953432,2,0.3,7.1,104.5,290.1,7.6,265,248,1214,232,512,1,110,313,3.264925,329,15,6,1,1,2,1,1,1,2,1163,557,17,1125,610,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,78,230029,8.50554868677,4.48776953432,1,0.3,7.2,104.5,290.1,7.6,265,248,1214,232,512,1,110,313,3.264925,329,15,6,1,1,2,1,1,1,2,1163,557,17,1126,610,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2307,1,78,230030,8.50554868677,4.48776953432,2,0.3,7.2,104.5,290.1,7.7,265,248,1214,232,512,1,110,313,3.264925,329,15,6,1,1,2,1,1,1,2,1163,557,17,1126,610,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2306,1,970,230031,8.50186911091,4.54915612745,2,0.2,3.1,102.2,293,3.2,268,250,1210,232,513,0,190,313,1.902638,293,13,2,1,1,2,1,1,1,2,1139,553,17,1030,596,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2306,1,970,230032,8.50186911091,4.54915612745,1,0.3,3.1,102.2,292.9,3.2,268,250,1210,232,513,0,190,313,1.902638,294,13,2,1,1,2,1,1,1,2,1139,553,17,1031,597,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2306,1,970,230033,8.50186911091,4.54915612745,1,0.2,3.1,102.2,293,3.2,268,250,1210,232,513,0,190,313,1.902638,294,13,2,1,1,2,1,1,1,2,1139,553,17,1031,597,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2306,1,970,230034,8.50186911091,4.54915612745,2,0.2,3.1,102.2,293,3.2,268,250,1210,232,513,0,190,313,1.902638,293,13,2,1,1,2,1,1,1,2,1139,553,17,1030,596,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2306,1,970,230035,8.50186911091,4.54915612745,1,0.2,3.1,102.2,293,3.2,268,250,1210,232,513,0,190,313,1.902638,293,13,2,1,1,2,1,1,1,2,1139,553,17,1030,597,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2306,1,970,230036,8.50186911091,4.54915612745,2,0.2,3.1,102.2,292.9,3.2,268,250,1209,231,511,0,190,313,1.902638,292,16,2,1,1,2,1,1,1,2,1139,553,17,1030,597,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2306,1,970,230037,8.50186911091,4.54915612745,3,0.2,3.1,102.2,293,3.2,268,250,1210,232,513,0,190,313,1.902638,293,13,2,1,1,2,1,1,1,2,1139,553,17,1030,597,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2306,1,970,230038,8.50186911091,4.54915612745,1,0.2,3.1,102.2,293,3.1,268,250,1210,232,513,0,190,313,1.902638,293,13,2,1,1,2,1,1,1,2,1139,553,17,1031,596,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2306,1,970,230039,8.50186911091,4.54915612745,2,0.2,3.1,102.2,292.9,3.2,268,250,1209,231,511,0,190,313,1.902638,292,16,2,1,1,2,1,1,1,2,1139,553,17,1030,597,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2306,1,970,230040,8.50186911091,4.54915612745,1,0.3,3.1,102.2,292.9,3.2,268,250,1210,232,513,0,190,313,1.902638,294,13,2,1,1,2,1,1,1,2,1139,553,17,1031,597,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,556,230041,8.51069505625,4.53522167642,1,0.2,4.6,103.6,291.3,5.3,267,249,1212,232,513,0,200,313,3.334814,309,13,6,1,1,2,1,1,1,2,1152,555,17,1079,604,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,556,230042,8.51069505625,4.53522167642,1,0.1,4.6,103.6,291.3,5.3,267,249,1212,232,513,0,200,313,3.334814,309,13,6,1,1,2,1,1,1,2,1152,555,17,1079,604,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,556,230043,8.51069505625,4.53522167642,2,0.2,4.6,103.5,291.3,5.3,267,249,1212,232,513,2,200,313,3.334814,309,13,6,1,1,2,1,1,1,2,1152,555,17,1080,604,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,556,230044,8.51069505625,4.53522167642,1,0.2,4.6,103.6,291.3,5.3,267,249,1212,232,513,2,200,313,3.334814,309,13,6,1,1,2,1,1,1,2,1152,555,17,1079,604,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,556,230045,8.51069505625,4.53522167642,2,0.2,4.6,103.5,291.3,5.3,267,249,1212,232,513,2,200,313,3.334814,309,13,6,1,1,2,1,1,1,2,1152,555,17,1080,604,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,556,230046,8.51069505625,4.53522167642,1,0.1,4.6,103.6,291.3,5.3,267,249,1212,232,513,0,200,313,3.334814,309,13,6,1,1,2,1,1,1,2,1152,555,17,1079,605,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,556,230047,8.51069505625,4.53522167642,2,0.2,4.6,103.5,291.3,5.3,267,249,1212,232,513,2,200,313,3.334814,309,13,6,1,1,2,1,1,1,2,1152,555,17,1080,604,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,556,230048,8.51069505625,4.53522167642,1,0.2,4.6,103.5,291.3,5.3,267,249,1212,232,513,2,200,313,3.334814,309,13,6,1,1,2,1,1,1,2,1152,555,17,1079,604,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,556,230049,8.51069505625,4.53522167642,2,0.2,4.6,103.5,291.3,5.3,267,249,1212,232,513,2,200,313,3.334814,309,13,6,1,1,2,1,1,1,2,1152,555,17,1080,604,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2308,1,556,230050,8.51069505625,4.53522167642,1,0.1,4.6,103.6,291.3,5.3,267,249,1212,232,513,0,200,313,3.334814,309,13,6,1,1,2,1,1,1,2,1152,555,17,1079,604,22,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2315,2,924,230051,8.18442915554,4.73393810378,1,7,2.2,127,280.6,43.7,258,244,1246,223,521,2,130,313,3.195039,407,12,6,1,1,1,2,1,1,1,1355,640,20,1444,787,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2315,2,924,230052,8.18442915554,4.73393810378,1,7,2.2,127,280.6,43.8,260,245,1244,223,520,2,130,313,3.387233,409,14,6,1,1,1,2,1,1,1,1355,640,20,1444,787,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2315,2,924,230053,8.18442915554,4.73393810378,1,6.9,2.3,127,280.6,43.8,260,245,1244,223,520,2,130,313,3.387233,409,14,6,1,1,1,2,1,1,1,1355,640,20,1444,787,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2315,2,924,230054,8.18442915554,4.73393810378,1,6.9,2.3,127,280.7,43.6,258,244,1246,223,521,2,130,313,3.195039,403,13,6,1,1,1,2,1,1,1,1355,640,20,1444,787,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2315,2,924,230055,8.18442915554,4.73393810378,1,7,2.2,127,280.6,43.8,260,245,1244,223,520,2,130,313,3.387233,409,14,6,1,1,1,2,1,1,1,1355,640,20,1444,787,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2315,2,924,230056,8.18442915554,4.73393810378,1,6.9,2.3,127,280.6,43.7,258,244,1246,223,521,2,130,313,3.195039,407,12,6,1,1,1,2,1,1,1,1355,640,20,1444,787,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2315,2,924,230057,8.18442915554,4.73393810378,1,6.9,2.3,127.1,280.7,43.6,258,244,1246,223,521,2,130,313,3.195039,403,13,6,1,1,1,2,1,1,1,1354,640,20,1444,787,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2315,2,924,230058,8.18442915554,4.73393810378,1,6.9,2.3,127,280.6,43.7,260,245,1244,223,520,2,130,313,3.387233,409,13,6,1,1,1,2,1,1,1,1355,640,20,1444,787,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2315,2,924,230059,8.18442915554,4.73393810378,1,6.9,2.3,127.1,280.7,43.6,260,245,1244,223,520,2,130,313,3.387233,405,12,6,1,1,1,2,1,1,1,1355,640,20,1444,787,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2315,2,924,230060,8.18442915554,4.73393810378,1,6.9,2.3,127.1,280.7,43.7,260,245,1244,223,520,2,130,313,3.387233,409,13,6,1,1,1,2,1,1,1,1355,640,20,1444,787,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2309,2,998,230061,8.16654935232,4.98359605739,1,8.3,11.4,126.2,298.5,59.9,256,241,1253,229,528,0,60,313,4.173758,455,12,6,1,1,3,1,1,1,3,1392,647,19,1444,764,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2309,2,998,230062,8.16654935232,4.98359605739,1,8.4,11.7,126.5,298.4,60.2,254,239,1258,230,530,0,60,313,8.239068,448,12,6,1,1,3,1,1,1,3,1392,647,19,1444,765,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2309,2,998,230063,8.16654935232,4.98359605739,2,8.4,11.7,126.5,298.4,60.2,254,239,1258,230,530,0,60,313,8.239068,448,12,6,1,1,3,1,1,1,3,1392,647,19,1444,765,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2309,2,998,230064,8.16654935232,4.98359605739,1,8.4,11.5,126.3,298.3,60,256,241,1253,229,528,0,60,313,4.173758,458,12,6,1,1,3,1,1,1,3,1392,647,19,1444,765,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2309,2,998,230065,8.16654935232,4.98359605739,2,8.4,11.7,126.5,298.4,60.2,254,239,1258,230,530,0,60,313,8.239068,448,12,6,1,1,3,1,1,1,3,1392,647,19,1444,765,23,61.8,0.4637,103,296,56,0.4398,105,311
1,23,2309,2,998,230066,8.16654935232,4.98359605739,1,8.4,11.5,126.4,298.3,60,256,241,1253,229,528,0,60,313,4.173758,455,12,6,1,1,3,1,1,1,3,1392,647,19,1444,765,23,61.8,0.4637,103,296,56,0.4398,105,311
